"","Mean","SD","Time-series SE","2.5%","50%","97.5%"
"R[4]",169503.589179144,14885.930511644,271.719327105667,142042.636342679,169097.97377452,199882.149959886
"R[5]",238810.178731966,19458.78231542,355.380670524872,203627.914086677,237822.630309374,278973.78215734
"R[6]",177685.26700571,16749.5081257272,305.884248228429,146839.131783537,176964.596096356,213553.362049109
"R[7]",204358.597299316,20077.1288422547,369.248089250029,168155.00812444,203223.469847156,246199.737450235
"R[8]",247611.698295157,26029.0989183369,475.211180290114,200640.512479561,246450.142992475,302139.332346442
"R[9]",247285.262406374,25357.7123465544,487.793175188536,200325.38336148,246149.014696028,299949.139853242
"R[10]",330703.278729427,25762.9292395684,470.520321216164,282757.429057136,329703.869449304,383047.758103329
"R[11]",210500.656771292,18905.6354994255,345.036596556701,174542.95503254,209895.810261441,249669.814001042
"R[12]",130273.035748646,13893.1997756746,254.028948103389,104373.001729942,130118.538001251,159651.898264503
"R[13]",147687.242025453,11940.316428136,218.007479496084,125162.530952319,147452.726494921,173132.527740091
"R[14]",155228.057081647,17678.7451170545,334.653665779813,122326.526610015,154769.291064622,191237.674228309
"R[15]",375179.943211756,26912.9687202873,502.575420457094,324493.900464945,374450.324052608,430638.162720882
"R[16]",172972.55707583,16016.6977926934,304.905515556154,143768.20371336,172343.493396333,205071.345579065
"R[17]",185035.869522083,16460.3963680017,300.608246916878,153664.51701669,184795.472442183,218716.654234065
"R[18]",348238.437682363,28884.7356242348,536.248698668196,293995.061001728,347517.512441643,405123.600484829
"R[19]",252101.31538269,26394.7533944434,475.07401593159,203537.048602557,251233.511405716,306582.820248926
"R[20]",229393.771635202,18895.2737217563,340.123805297277,192980.554962008,228960.344434406,268450.57057057
"R[21]",167843.9453918,35257.3455314364,626.635561272009,109599.456737035,163925.592630149,246503.777015321
"R[22]",270713.708570532,58402.0066578764,1066.43627709665,153665.843058184,272664.746202126,383045.091596525
"R[23]",209372.643332096,58326.4423345638,1065.12845724761,100294.645703614,209852.840840458,325586.166676629
"R[24]",334322.053962358,41001.3448714333,735.243642888286,253103.950412485,333952.620414738,415436.919163519
"R[25]",264911.601729365,22385.4069238384,413.429210586999,224985.492837677,263581.031009644,312660.563620249
"R[26]",54107.7647194794,8187.98198960835,146.590118340968,39027.8331289624,53707.3860900373,71280.3778022644
"R[27]",170608.823317118,12305.3711676922,216.506520662231,147642.236940966,170273.818260806,195822.304977038
"R[28]",149791.945263304,11846.7258702847,211.776143308873,127461.086756765,149540.721100104,173789.696605385
"R[29]",82313.5022268647,9035.29886461745,164.946963784021,65386.4936755941,82146.4132216622,100761.295859661
"R[30]",134577.688789828,9821.81246483769,174.371719100549,115383.472142206,134715.071413807,154196.447021423
"R[31]",59721.8071030359,6674.71810022739,121.901604883788,47256.5854911867,59412.7378056026,73785.8435621018
"R[32]",64859.3180809481,6421.45091576595,117.157293672572,53141.213383334,64456.5914286077,78013.6515612075
"R[33]",47613.4233442762,5038.41901587103,93.8543329761926,38211.333432905,47463.3284989471,57850.1568887716
"R[34]",162163.323999696,12991.4275119606,238.296745326258,137276.1998784,161713.224378293,188848.00374861
"R[35]",227985.428353636,14137.2781569347,262.195268704421,200730.056086459,227543.165267738,256800.044673765
"R[36]",63623.0450398911,6978.08984330604,126.088889881052,50782.5476346844,63492.2129870277,78073.8848069889
"R[37]",86788.0249164357,8064.81683903668,147.224212147274,71896.0645799224,86554.5846935752,103292.479133339
"R[38]",221156.639578561,15234.3134021464,278.139590366025,191980.820816789,220818.216240961,252504.978937747
"R[39]",161043.466541951,14608.1983911464,266.740562129693,133252.476291171,160687.315342017,189099.380020615
"R[40]",199092.156950541,13786.3990241865,248.815170430095,172973.354489365,198584.681386966,228211.445603368
"R[41]",85921.4594553179,8970.52538450811,161.665118554396,68911.1263808219,85594.6508208413,104685.42955287
"R[42]",118602.216670311,21900.5729198024,399.861481408289,85134.7499773611,115369.974214288,170899.817622318
"R[43]",177847.392944659,103954.356480163,1897.28784658007,56650.3040122728,154350.769589524,437099.375700241
"S[1]",95343.1851867115,7656.85092658177,139.317359423826,81375.0904522275,95136.6246089731,111247.941503441
"S[2]",73457.8484753286,8544.2937732955,156.029194550747,58331.4872388139,73023.7996849986,91597.2424840145
"S[3]",92199.4660386612,7545.26024816039,137.7832884987,78443.8658948233,91987.9980918838,108275.436803745
"S[4]",109719.083246532,8869.6044377306,161.912128595419,93147.0095481381,109326.225450839,127961.964220266
"S[5]",139684.641705493,15893.9714313175,316.65062017398,111312.606608264,139153.253632246,172795.506263033
"S[6]",115900.629386185,9449.47985694964,172.525933037713,98704.0919887932,115519.334763817,135650.816348231
"S[7]",115094.167500247,22226.3838731979,405.862680202716,77913.9981264779,112649.590845641,164226.732342724
"S[8]",176833.514791648,20690.1632443406,380.83044761907,140358.712598401,175781.353194535,221704.72355399
"S[9]",171351.756049981,19664.9476734849,353.919188981963,135592.148221266,170687.784849272,212031.344362632
"S[10]",81166.6439265014,9407.32454574953,164.868902747837,64411.1312315077,80825.4834560356,100691.297750955
"S[11]",32864.8328366264,2590.22143161666,48.0376088115604,28175.5865302619,32774.4316548115,38271.4405880127
"S[12]",68204.8543641517,7949.03334760673,142.21469251799,54042.9665223353,67763.363443559,84812.0039177179
"S[13]",39935.741829645,4696.15369935159,85.7453830959344,31618.634495405,39619.6489263226,49997.8680543874
"S[14]",191310.935395091,15085.8148348897,270.669437772346,162741.584130493,191127.749115337,221749.891317987
"S[15]",82599.2564757532,6567.40598379111,108.211658455382,70833.2477873009,82417.672299634,96275.142300724
"S[16]",71033.8982755061,5662.8250412994,103.409375897254,60759.1901809117,70786.2229401886,82570.1791027765
"S[17]",131009.445128385,10449.2199288652,204.972526505947,111388.982781978,130625.291666082,152615.344328574
"S[18]",283951.080366291,22545.1833398212,418.813777851753,241618.438322239,282635.884115764,330995.749180078
"S[19]",107922.93024377,9279.92156187323,169.432766667416,90570.4742125222,107609.258261874,127121.721491091
"S[20]",99556.8508418309,8434.26006283201,148.723822280897,83720.9202293079,99143.2375551759,117176.003417858
"S[21]",161085.275043285,16987.1512989354,310.210675396328,130433.093225291,159968.290321829,196515.398718394
"S[22]",152379.208830634,16241.9675716622,313.958901864719,123471.786180881,151584.710505281,185922.162657614
"S[23]",134414.116484669,13133.6190628615,227.316096864554,110368.728222914,133790.640860092,162748.134251683
"S[24]",156968.709387027,9507.0519016079,169.643445845585,139301.646511586,156663.190000887,176180.478389905
"S[25]",67069.1249860351,4866.43994540831,88.8708013689116,58101.669469537,66876.1997371365,77131.2459911599
"S[26]",67105.9827581299,5262.01061987214,98.258329517894,57448.9779094883,66826.3422225911,77966.326194547
"S[27]",90703.9999719737,9098.30467754525,167.078216909226,74024.2645639899,90280.4603014226,109574.443235651
"S[28]",74397.0716004777,5754.2403175253,103.102891524081,63654.055973832,74174.9690871685,86571.9111213024
"S[29]",77434.048687219,5385.16828233397,100.511346089216,67343.7892433161,77286.9847475074,88356.7590169656
"S[30]",54080.9132847895,5285.08153297283,99.1184199387424,44554.4710919653,53820.886573715,65223.6950914395
"S[31]",53003.9863139104,6784.61831314562,123.910243658454,40950.3917769939,52500.9918234155,68001.5269651623
"S[32]",39081.5043980367,3344.73959292373,60.6586685159326,32904.7903409905,39011.2235148331,46015.8119502093
"S[33]",76714.5466271191,5737.43976588062,104.737177139313,65893.9385032325,76511.7120733484,88402.9262857991
"S[34]",154357.582440949,7210.93657280881,134.80486025029,140870.849078942,154403.232498092,169420.640949117
"S[35]",57834.770162789,2576.81805900136,47.0563172556035,53026.8892743033,57746.8561539335,63230.1161200032
"S[36]",65219.061877721,2841.9448260893,51.8750889019927,59766.9362098602,65178.94639828,70801.9505209182
"S[37]",114220.020462184,8174.10576298025,149.252481470211,99610.1650486434,113856.035820615,131369.475755155
"S[38]",127079.781485735,9119.66582346389,166.179400772646,110378.749389819,126768.649331915,145964.776883688
"S[39]",77896.5828121568,3594.62617882536,65.6433821906632,71163.0541226663,77838.4631581648,85317.7161213222
"S[40]",94136.2397435994,8764.88664216311,162.578849729352,78419.709006897,93584.1306066415,112490.569953715
"S[41]",71874.9378741826,4939.54106216589,90.2114019044443,62828.4053813376,71665.1691447037,81896.6461777326
"S.eq.c",288834.158266867,460107.173520469,8400.86346839394,164727.632889829,240618.309416886,637833.897735417
"S.eq.c2",288834.158266867,460107.173520469,8400.86346839394,164727.632889829,240618.309416886,637833.897735417
"S.max",242146.946844891,523207.097963926,9620.31979607556,108894.832800789,185726.31428101,570524.7798176
"S.msy.c",118554.114877048,199341.68257738,3639.69095008815,66193.3697616692,97799.6781210763,264129.896701485
"S.msy.c2",119005.210326097,200866.235408243,3667.53341684665,66403.7195804175,98200.7087105518,266019.30489021
"U.max.c2",0.721701289250037,0.0769513401068297,0.00135979078807979,0.549819107167223,0.727950753737429,0.85292293094882
"U.msy.c",0.531755104315108,0.0879869437396073,0.00155271276704303,0.354464796997706,0.532263332370254,0.70121110739463
"U.msy.c2",0.533082438067385,0.0868362993020746,0.00153025142676579,0.357832261331993,0.533753156166799,0.699241157367898
"alpha",3.11845971952535,0.884291059501937,0.0169498291479217,1.76388966127612,3.00231810426079,5.07688636908356
"beta",5.42583660852159e-06,1.93084481878358e-06,3.52541514179183e-08,1.75277241031845e-06,5.38426665048142e-06,9.18317416352177e-06
"lnalpha",1.10006393748253,0.27227193091685,0.0049631543104092,0.56752140371967,1.09938469150889,1.62469814990937
"lnalpha.c",1.31897877802171,0.291717063374065,0.00519330221398326,0.798105794959342,1.30177217687451,1.91679855041653
"log.qS.mr[1]",11.9219286009257,0.0684605838122075,0.00121108421546294,11.7869198740008,11.9210043110631,12.0603143972659
"log.qS.mr[2]",11.6576364709543,0.109852264346144,0.001944342575255,11.4378514136545,11.658593345707,11.8762159090173
"log.qS.mr[3]",11.8882904597143,0.0708265255839659,0.00129345445436093,11.749877619595,11.8866479603013,12.0275627054095
"log.qS.mr[4]",12.0623296987661,0.0684409134846544,0.00117080637885599,11.9248318427197,12.0621049529937,12.1949113231184
"log.qS.mr[5]",12.3006087621013,0.105915060244829,0.0019817978159649,12.0972932431925,12.3016632227088,12.5091232586705
"log.qS.mr[6]",12.1170875941004,0.069217965002104,0.00126383724010609,11.981844752821,12.1175258754311,12.2525093441006
"log.qS.mr[7]",12.0951094536981,0.186450119965619,0.00345963279447383,11.7377201533408,12.0916599898965,12.4614356219449
"log.qS.mr[8]",12.5360887631019,0.109021826499735,0.00196687553495478,12.3269674340494,12.5348490327402,12.7563218130852
"log.qS.mr[9]",12.5048078651967,0.107082361124613,0.00192010032215138,12.2935648520049,12.5050880918656,12.7081160287592
"log.qS.mr[10]",11.7574709584764,0.107531717044412,0.00192966643609363,11.5442672821,11.759050498637,11.9624021665658
"log.qS.mr[11]",10.8569652133683,0.0676517921200984,0.00126029585265768,10.7247423444487,10.8562721308959,10.9890685790266
"log.qS.mr[12]",11.5834664197674,0.106919568867482,0.00195227486826243,11.3756431794607,11.5821358179124,11.7895636105429
"log.qS.mr[13]",11.0480774408826,0.109722987706389,0.0020418920290446,10.8399064676457,11.0464918565967,11.2690538504307
"log.qS.mr[14]",12.618447264348,0.0677416739761081,0.00123699046743327,12.4840035060819,12.6210608718607,12.7472984045664
"log.qS.mr[15]",11.7784988698414,0.0688254235205581,0.0012298800019493,11.6447115403242,11.7783324061621,11.9117554707379
"log.qS.mr[16]",11.627655556907,0.0687585888222809,0.00125541374261248,11.4889346555366,11.626415913257,11.7661275646569
"log.qS.mr[17]",12.2397505523713,0.0677577092650632,0.00126818994223091,12.1084379628852,12.2392971712029,12.3700010201969
"log.qS.mr[18]",13.0133181916036,0.0679850780027047,0.00123550849746714,12.8759482100856,13.0144120517491,13.1439882772125
"log.qS.mr[19]",12.0453963134312,0.0745489863478092,0.00131903751843795,11.8971285333685,12.0449249200385,12.198158424265
"log.qS.mr[20]",11.9648134897892,0.0736037773477766,0.00129722977218024,11.8174784834284,11.9624986997769,12.110005125333
"log.qS.mr[21]",12.4440806691426,0.097886138067175,0.00178741491717534,12.2557633454702,12.4437430434758,12.6319671345064
"log.qS.mr[22]",12.3883851000192,0.0978214178968654,0.0017865476729905,12.2025177411543,12.3872955481149,12.5799704051173
"log.qS.mr[23]",12.2638323595808,0.08892915953335,0.00152654405048354,12.0897571756441,12.2639287958478,12.4335567669489
"log.qS.mr[24]",12.4218734416215,0.0455566834652837,0.000831755302060255,12.3321191395168,12.4216308859925,12.5097978072326
"log.qS.mr[25]",11.5707595917383,0.0594171695740211,0.00110332397937424,11.4595741941777,11.571148645082,11.6867335622369
"log.qS.mr[26]",11.5708730831331,0.0659765490230105,0.00117097601789141,11.4413789495406,11.5702905705068,11.6974996119007
"log.qS.mr[27]",11.8702467691547,0.0910213027459218,0.0016619575236117,11.6944911066201,11.8705001634455,12.0526380608781
"log.qS.mr[28]",11.6740989428034,0.0654234372346711,0.00124059351556864,11.5465474752391,11.6746055022233,11.8045926053493
"log.qS.mr[29]",11.7146662866054,0.0561597118026444,0.000993925730942031,11.6036293305415,11.7155690471554,11.8214425449659
"log.qS.mr[30]",11.3533954764599,0.0884331798224651,0.00161487884763605,11.1795882227523,11.3526203050096,11.5264876070874
"log.qS.mr[31]",11.3299318927046,0.121511185536975,0.00229929308446777,11.0901775639471,11.3295303112634,11.5738220101418
"log.qS.mr[32]",11.0296455191917,0.0741042527994904,0.00131648309726589,10.8809591315922,11.0308439588174,11.1746681806164
"log.qS.mr[33]",11.7049562514001,0.0752837094141709,0.00134451571436153,11.5594604771507,11.7058133042505,11.8507387051154
"log.qS.mr[34]",12.4058413188329,0.0588123629808094,0.00109190914906007,12.2893850955051,12.4070586932843,12.5208131747069
"log.qS.mr[35]",11.4242602562402,0.0538864261396646,0.000987315797051666,11.3175885548546,11.4241936403119,11.5345149241332
"log.qS.mr[36]",11.5444601949384,0.0510046231090444,0.000887164948882857,11.4470468496546,11.5444947066715,11.6423951178247
"log.qS.mr[37]",12.1032377178132,0.0718312977602853,0.00131170927186295,11.9677386629365,12.1023146253243,12.2507690323217
"log.qS.mr[38]",12.209908073262,0.0726132298655557,0.00139447097869307,12.0717103159072,12.208474337731,12.3536319100835
"log.qS.mr[39]",11.7219783102184,0.0580043422914338,0.00104243956094446,11.6079377868928,11.7229313218638,11.8311528911133
"log.qS.mr[40]",11.9080920372424,0.08744791507241,0.00159672108220061,11.7361597577114,11.9083260408702,12.0797261251814
"log.qS.mr[41]",11.6402358412155,0.0670356432151777,0.00120619798219947,11.5110415757042,11.6390862284987,11.7704762701059
"log.qS.weir[1]",11.1507016111957,0.0489865839326142,0.000894663057892601,11.0550881572482,11.1512977601603,11.2443239292228
"log.qS.weir[2]",10.8864094812243,0.0976539670328076,0.00172149739406674,10.6963883343024,10.8866972773111,11.0738761701957
"log.qS.weir[3]",11.1170634699843,0.051084487456501,0.000947368059085734,11.0173554324979,11.1172833443269,11.2178730854112
"log.qS.weir[4]",11.2911027090361,0.0496698381046243,0.000854704202044526,11.1941826046117,11.2900948133108,11.388832907296
"log.qS.weir[5]",11.5293817723713,0.095316433670251,0.00174079280416745,11.3422798156583,11.5292321474822,11.7168265549527
"log.qS.weir[6]",11.3458606043704,0.0501894021639624,0.000916401525070555,11.2492512066351,11.3448525547344,11.4435789440561
"log.qS.weir[7]",11.3238824639681,0.181940099234153,0.00339677343014523,10.9633529653323,11.3245310084793,11.6809213466903
"log.qS.weir[8]",11.7648617733719,0.0986660988428221,0.00181316428507359,11.5766804048753,11.7637666230324,11.9589129135528
"log.qS.weir[9]",11.7335808754667,0.0970408818987261,0.00177195969646548,11.5432406028981,11.7355700502162,11.9182580498132
"log.qS.weir[10]",10.9862439687464,0.0970804087923196,0.00177253868480278,10.792001186294,10.9894308770027,11.1732382996785
"log.qS.weir[11]",10.0857382236383,0.0489058027874488,0.000892984878103113,9.98859819426654,10.0853047731074,10.1830952380984
"log.qS.weir[12]",10.8122394300374,0.0955581148025618,0.00187661873830627,10.6273959423276,10.8118771976035,11.0053936968242
"log.qS.weir[13]",10.2768504511526,0.0988167930776152,0.00183440386988902,10.0899365691276,10.2767244622724,10.4809650684159
"log.qS.weir[14]",11.847220274618,0.0512579317492255,0.000936027127316432,11.7453524246759,11.8478738126993,11.9420923535214
"log.qS.weir[15]",11.0072718801114,0.0491987658032518,0.000793254254522161,10.9085229779451,11.007296565605,11.1070966910642
"log.qS.weir[16]",10.856428567177,0.0497441052968817,0.00090801935292517,10.760626682697,10.8571334711719,10.9540191836841
"log.qS.weir[17]",11.4685235626413,0.0495155824594321,0.000967676954342322,11.372763084052,11.4688993854823,11.5636703786667
"log.qS.weir[18]",12.2420912018736,0.0493743411565378,0.000882504303243549,12.1453059716678,12.2413293357317,12.3360992091184
"log.qS.weir[19]",11.2741693237012,0.0744660287757299,0.00134098906621669,11.1238101978772,11.2740601307804,11.4220277714635
"log.qS.weir[20]",11.1935865000592,0.0748987850108988,0.00131199370031016,11.049025065894,11.1919201454006,11.3421589777273
"log.qS.weir[21]",11.6728536794126,0.108028071009004,0.0019004537337779,11.4611092431054,11.6705728181947,11.8779780814065
"log.qS.weir[22]",11.6171581102892,0.109730707674479,0.00209385264869726,11.4008416537125,11.615727219889,11.8282394624638
"log.qS.weir[23]",11.4926053698508,0.101065554079892,0.00184549649059723,11.2950581278596,11.492379057185,11.6871926901913
"log.qS.weir[24]",11.6506464518915,0.0582698794125987,0.00104254462133399,11.5355237698189,11.649785449969,11.7639961263647
"log.qS.weir[25]",10.7995326020083,0.0463852163220642,0.000832412151984928,10.709424240577,10.7997227197887,10.8926454533071
"log.qS.weir[26]",10.799646093403,0.0779999572245244,0.00149655812975746,10.6431099713271,10.7993560496128,10.9526009337364
"log.qS.weir[27]",11.0990197794247,0.0860439344400494,0.00157109547992936,10.9322877163684,11.1001047079469,11.2672135521824
"log.qS.weir[28]",10.9028719530733,0.0772416302373577,0.0014200002267718,10.7472873439819,10.9045530313155,11.050637124566
"log.qS.weir[29]",10.9434392968754,0.0705703163525094,0.00126221617888919,10.805221217003,10.9437235758487,11.080561372674
"log.qS.weir[30]",10.5821684867299,0.0948602110103782,0.00166743647897311,10.3981478330522,10.5814539104052,10.7708885105373
"log.qS.weir[31]",10.5587049029746,0.12388987614541,0.00226264371338467,10.3164099967835,10.5589862027028,10.8003918678455
"log.qS.weir[32]",10.2584185294617,0.0743392646524239,0.0013790294210156,10.1128683276628,10.2585101910389,10.4059038029895
"log.qS.weir[33]",10.9337292616701,0.0887597063085653,0.00162091893599448,10.7580464689806,10.9338989144377,11.1082725693295
"log.qS.weir[34]",11.6346143291029,0.0748451283322328,0.00139231521874449,11.4901239667736,11.6350932591342,11.7792721880677
"log.qS.weir[35]",10.6530332665101,0.071805452957286,0.00128923448239731,10.5169730409132,10.6526385682091,10.792061530734
"log.qS.weir[36]",10.7732332052084,0.0698741908557576,0.00120885977127669,10.6346773073943,10.775400834327,10.9111208907104
"log.qS.weir[37]",11.3320107280831,0.085543601479134,0.00155705781308003,11.1699148002875,11.3306550205198,11.5031149792438
"log.qS.weir[38]",11.438681083532,0.08687573536012,0.00160118839010674,11.2702573283458,11.4375993587779,11.6097455457568
"log.qS.weir[39]",10.9507513204884,0.0737912284243752,0.00129298905825423,10.8010423059853,10.9481415025558,11.0993541629454
"log.qS.weir[40]",11.1368650475124,0.0989884033522858,0.00183801468695939,10.9437710922337,11.1358064349982,11.3302146189445
"log.qS.weir[41]",10.8690088514855,0.0820181896589872,0.00149313661163451,10.7058927137253,10.8707439130876,11.0322122336756
"log.resid[7]",0.176371965974687,0.209003973727633,0.00388934469732563,-0.246423733492386,0.174651857105947,0.587951595029342
"log.resid[8]",0.513203261324243,0.226699726005171,0.00413997598427533,0.0665526040771511,0.514923720319722,0.958440285781418
"log.resid[9]",0.383079461093412,0.212049759589914,0.00399687816204556,-0.0348334094264662,0.389277411532362,0.799160123946685
"log.resid[10]",0.596772471319563,0.201845354612449,0.0036920145669671,0.184441618607207,0.599285193566989,0.969113635416905
"log.resid[11]",0.06820302042155,0.222907690108226,0.00418711589391546,-0.374252856966142,0.0710671292738461,0.50879815961826
"log.resid[12]",-0.358932862556594,0.213666374384349,0.00399557198160301,-0.784723948562992,-0.352514093377772,0.0652676357415066
"log.resid[13]",-0.212450845279522,0.220096190340349,0.00415400088534284,-0.658619324185276,-0.210602470973726,0.207948092451402
"log.resid[14]",-0.272170695040388,0.263034556270697,0.00480354480960603,-0.791798565205976,-0.269754979217408,0.21773782364505
"log.resid[15]",0.61156302619372,0.241436932395429,0.00456828339641488,0.107207751940749,0.615671650584376,1.07359443996588
"log.resid[16]",0.098044194603752,0.222213545625108,0.00405760780975713,-0.331143019199321,0.0944935744051918,0.550616666733868
"log.resid[17]",0.804916942372087,0.245530281637415,0.00450679794550425,0.326349825681409,0.804626213634775,1.27635544575338
"log.resid[18]",0.902599834135293,0.220686073747688,0.00409574898976579,0.484312439366025,0.8978838336865,1.35348951424437
"log.resid[19]",0.959406214600552,0.248201226913711,0.00454826192972049,0.483785375622077,0.96192966840561,1.43686823560451
"log.resid[20]",0.11588970136491,0.263475856314154,0.004811940267807,-0.391439972286623,0.115479178194781,0.629653783899089
"log.resid[21]",0.0370520060136996,0.287231833427932,0.00518788610099759,-0.506445534268501,0.0284042777383959,0.608241447290843
"log.resid[22]",0.599516905607209,0.300737480221717,0.00549209425992864,-0.0407772100638019,0.621030230554937,1.12886344055766
"log.resid[23]",0.0384948647297027,0.364066019467962,0.00681632543662809,-0.76203196435954,0.0695713769645749,0.664422401017707
"log.resid[24]",0.593316658625203,0.39815468481159,0.0072710764372057,-0.196843084412067,0.597527891181155,1.3790904791967
"log.resid[25]",0.381707919853935,0.212721971531731,0.00389390812443653,-0.0414487737767622,0.387059987762387,0.777663830538835
"log.resid[26]",-1.17819023007479,0.241768205042601,0.00453611705455295,-1.64316305205649,-1.17375983658515,-0.728026347719317
"log.resid[27]",-0.166389568693267,0.232214886612694,0.00433497104166639,-0.641970713792366,-0.159000584620991,0.284701765096589
"log.resid[28]",-0.289572371431153,0.226542765014608,0.0042950385353118,-0.741320057765195,-0.283755757462854,0.156969654181861
"log.resid[29]",-0.863113966624788,0.230000421148537,0.00420031892896072,-1.31586705692747,-0.862533591777427,-0.41555034455792
"log.resid[30]",-0.404938218721781,0.225963334973896,0.00420492064760678,-0.856678281580699,-0.398931115850567,0.014005269398894
"log.resid[31]",-0.857006615407631,0.223913046845965,0.00418033601769251,-1.3080663225134,-0.857653761343874,-0.42763200517468
"log.resid[32]",-0.772402851652647,0.226387017986244,0.00398597685796571,-1.20925643015045,-0.772981417968783,-0.329805354402713
"log.resid[33]",-1.25355497872834,0.219432313655617,0.00412759026922022,-1.69272135206839,-1.25611712885915,-0.813952144885586
"log.resid[34]",0.0815764321855954,0.213853774300542,0.00390509933480514,-0.348185673988791,0.0795896351074363,0.503962191409173
